PiSnoop 9.8.2.0 logfile created 14:01:38 09/11/2023 (dd/mm/yyyy)
Tip: in Excel select whole heading row (row 4) and do Data... Filter to view only desired messages. 64 bytes shown if any monitored channel in CAN-FD mode. #channel_types=CAN1:CAN#

Time (abs),Time (rel),Channel,Dir,ID,Name,Len,B0,B1,B2,B3,B4,B5,B6,B7,DBC signal name/value pairs...
14:08:09,390.9391,CAN1,Tx,0x7E0,,8,23,14,bf,01,22,00,22,d2,
14:08:09,390.9401,CAN1,Tx,0x7E0,,8,24,b2,13,44,bb,61,bb,69,
14:08:09,390.9411,CAN1,Tx,0x7E0,,8,25,9a,00,bb,68,d3,1a,7b,
14:08:09,390.9421,CAN1,Tx,0x7E0,,8,26,61,fb,68,00,2b,09,d1,
14:08:09,390.9431,CAN1,Tx,0x7E0,,8,27,28,49,29,4b,40,f6,54,
14:08:09,390.9441,CAN1,Tx,0x7E0,,8,28,12,18,46,03,f0,75,f9,
14:08:09,390.9451,CAN1,Tx,0x7E0,,8,29,6f,f0,03,03,42,e0,7b,
14:08:09,390.9461,CAN1,Tx,0x7E0,,8,2a,68,00,2b,09,d1,22,49,
14:08:09,390.9471,CAN1,Tx,0x7E0,,8,2b,23,4b,40,f6,55,12,18,
14:08:09,390.9481,CAN1,Tx,0x7E0,,8,2c,46,03,f0,68,f9,6f,f0,
14:08:09,390.9491,CAN1,Tx,0x7E0,,8,2d,03,03,35,e0,fb,68,5b,
14:08:09,390.9501,CAN1,Tx,0x7E0,,8,2e,68,ba,69,9a,42,0d,d0,
14:08:09,390.9511,CAN1,Tx,0x7E0,,8,2f,f8,68,fb,f7,c5,fd,f8,
14:08:09,390.9521,CAN1,Tx,0x7E0,,8,20,68,fb,f7,a4,fd,b9,69,
14:08:09,390.9531,CAN1,Tx,0x7E0,,8,21,f8,68,fb,f7,e4,fd,f8,
14:08:09,390.9541,CAN1,Tx,0x7E0,,8,22,61,fb,69,00,2b,1c,d1,
14:08:09,390.9551,CAN1,Tx,0x7E0,,8,23,00,21,f8,68,fb,f7,d8,
14:08:09,390.9571,CAN1,Tx,0x7E0,,8,24,fe,f8,61,fb,69,00,00,
14:08:09,390.9631,CAN1,Rx,0x7E8,,8,02,76,80,00,00,00,00,00,
14:08:09,390.9701,CAN1,Tx,0x7E0,,8,18,00,36,81,00,2b,16,d1,
14:08:09,390.9711,CAN1,Rx,0x7E8,,8,30,00,00,00,00,00,00,00,
14:08:09,390.9721,CAN1,Tx,0x7E0,,8,21,fb,68,9b,68,3b,61,3a,
14:08:09,390.9731,CAN1,Tx,0x7E0,,8,22,69,7b,69,d1,18,7b,68,
14:08:09,390.9741,CAN1,Tx,0x7E0,,8,23,ba,68,38,68,98,47,f8,
14:08:09,390.9751,CAN1,Tx,0x7E0,,8,24,61,fb,69,00,2b,0a,d1,
14:08:09,390.9761,CAN1,Tx,0x7E0,,8,25,fb,68,9b,68,b9,69,18,
14:08:09,390.9771,CAN1,Tx,0x7E0,,8,26,46,fb,f7,e2,ff,04,e0,
14:08:09,390.9781,CAN1,Tx,0x7E0,,8,27,00,bf,02,e0,00,bf,00,
14:08:09,390.9791,CAN1,Tx,0x7E0,,8,28,e0,00,bf,fb,69,18,46,
14:08:09,390.9801,CAN1,Tx,0x7E0,,8,29,20,37,bd,46,80,bd,00,
14:08:09,390.9811,CAN1,Tx,0x7E0,,8,2a,bf,1c,fa,01,80,5c,fa,
14:08:09,390.9821,CAN1,Tx,0x7E0,,8,2b,01,80,84,fb,01,80,80,
14:08:09,390.9831,CAN1,Tx,0x7E0,,8,2c,b5,a0,b0,00,af,f8,60,
14:08:09,390.9841,CAN1,Tx,0x7E0,,8,2d,b9,60,7a,60,6f,f0,6d,
14:08:09,390.9851,CAN1,Tx,0x7E0,,8,2e,03,fb,67,fb,68,00,2b,
14:08:09,390.9861,CAN1,Tx,0x7E0,,8,2f,09,d1,8f,49,90,4b,4f,
14:08:09,390.9871,CAN1,Tx,0x7E0,,8,20,f4,17,62,18,46,03,f0,
14:08:09,390.9881,CAN1,Tx,0x7E0,,8,21,11,f9,6f,f0,03,03,6a,
14:08:09,390.9891,CAN1,Tx,0x7E0,,8,22,e2,bb,68,00,2b,09,d1,
14:08:09,390.9901,CAN1,Tx,0x7E0,,8,23,89,49,8a,4b,40,f6,71,
14:08:09,390.9911,CAN1,Tx,0x7E0,,8,24,12,18,46,03,f0,04,f9,
14:08:09,390.9921,CAN1,Tx,0x7E0,,8,25,6f,f0,03,03,5d,e2,7b,
14:08:09,390.9931,CAN1,Tx,0x7E0,,8,26,68,00,2b,09,d1,82,49,
14:08:09,390.9941,CAN1,Tx,0x7E0,,8,27,85,4b,40,f6,72,12,18,
14:08:09,390.9951,CAN1,Tx,0x7E0,,8,28,46,03,f0,f7,f8,6f,f0,
14:08:09,390.9961,CAN1,Tx,0x7E0,,8,29,03,03,50,e2,01,21,78,
14:08:09,390.9971,CAN1,Tx,0x7E0,,8,2a,68,fc,f7,90,fb,03,46,
14:08:09,390.9981,CAN1,Tx,0x7E0,,8,2b,00,2b,02,dc,6f,f0,03,
14:08:09,390.9991,CAN1,Tx,0x7E0,,8,2c,03,46,e2,07,f1,64,03,
14:08:09,391.0001,CAN1,Tx,0x7E0,,8,2d,18,46,fb,f7,2f,fd,07,
14:08:09,391.0011,CAN1,Tx,0x7E0,,8,2e,f1,58,03,18,46,fb,f7,
14:08:09,391.0021,CAN1,Tx,0x7E0,,8,2f,2a,fd,07,f1,4c,03,18,
14:08:09,391.0031,CAN1,Tx,0x7E0,,8,20,46,fb,f7,25,fd,07,f1,
14:08:09,391.0041,CAN1,Tx,0x7E0,,8,21,40,03,18,46,fb,f7,20,
14:08:09,391.0051,CAN1,Tx,0x7E0,,8,22,fd,07,f1,70,03,18,46,
14:08:09,391.0061,CAN1,Tx,0x7E0,,8,23,fb,f7,1b,fd,07,f1,34,
14:08:09,391.0071,CAN1,Tx,0x7E0,,8,24,03,18,46,fb,f7,16,fd,
14:08:09,391.0081,CAN1,Tx,0x7E0,,8,25,07,f1,28,03,18,46,fb,
14:08:09,391.0091,CAN1,Tx,0x7E0,,8,26,f7,11,fd,07,f1,1c,03,
14:08:09,391.0101,CAN1,Tx,0x7E0,,8,27,18,46,fb,f7,0c,fd,07,
14:08:09,391.0111,CAN1,Tx,0x7E0,,8,28,f1,10,03,18,46,fb,f7,
14:08:09,391.0121,CAN1,Tx,0x7E0,,8,29,07,fd,07,f1,70,03,7a,
14:08:09,391.0131,CAN1,Tx,0x7E0,,8,2a,68,b9,68,18,46,ff,f7,
14:08:09,391.0141,CAN1,Tx,0x7E0,,8,2b,fe,fd,f8,67,fb,6f,00,
14:08:09,391.0151,CAN1,Tx,0x7E0,,8,2c,2b,40,f0,ad,81,07,f1,
14:08:09,391.0161,CAN1,Tx,0x7E0,,8,2d,70,03,01,21,18,46,fc,
14:08:09,391.0171,CAN1,Tx,0x7E0,,8,2e,f7,4b,fb,03,46,00,2b,
14:08:09,391.0181,CAN1,Tx,0x7E0,,8,2f,03,d0,6f,f0,0d,03,fb,
14:08:09,391.0191,CAN1,Tx,0x7E0,,8,20,67,d2,e1,07,f1,64,03,
14:08:09,391.0201,CAN1,Tx,0x7E0,,8,21,7a,68,b9,68,18,46,fe,
14:08:09,391.0221,CAN1,Tx,0x7E0,,8,22,f7,3f,ff,f8,67,fb,6f,
14:08:09,391.0221,CAN1,Tx,0x7E0,,8,23,00,2b,40,f0,96,81,07,
14:08:09,391.0241,CAN1,Tx,0x7E0,,8,24,f1,64,02,07,f1,58,03,
14:08:09,391.0251,CAN1,Tx,0x7E0,,8,25,11,46,18,46,fb,f7,70,
14:08:09,391.0251,CAN1,Tx,0x7E0,,8,26,fd,f8,67,fb,6f,00,2b,
14:08:09,391.0271,CAN1,Tx,0x7E0,,8,27,40,f0,8b,81,07,f1,34,
14:08:09,391.0281,CAN1,Tx,0x7E0,,8,28,03,79,68,18,46,fb,f7,
14:08:09,391.0291,CAN1,Tx,0x7E0,,8,29,65,fd,f8,67,fb,6f,00,
14:08:09,391.0301,CAN1,Tx,0x7E0,,8,2a,2b,40,f0,82,81,07,f1,
14:08:09,391.0311,CAN1,Tx,0x7E0,,8,2b,28,03,79,68,18,46,fb,
14:08:09,391.0321,CAN1,Tx,0x7E0,,8,2c,f7,5a,fd,f8,67,fb,6f,
14:08:09,391.0331,CAN1,Tx,0x7E0,,8,2d,00,2b,40,f0,79,81,07,
14:08:09,391.0341,CAN1,Tx,0x7E0,,8,2e,f1,4c,03,01,21,18,46,
14:08:09,391.0351,CAN1,Tx,0x7E0,,8,2f,fb,f7,f9,fd,f8,67,fb,
14:08:09,391.0361,CAN1,Tx,0x7E0,,8,20,6f,00,2b,40,f0,70,81,
14:08:09,391.0371,CAN1,Tx,0x7E0,,8,21,07,f1,40,03,00,21,18,
14:08:09,391.0381,CAN1,Tx,0x7E0,,8,22,46,fb,f7,ee,fd,f8,67,
14:08:09,391.0391,CAN1,Tx,0x7E0,,8,23,fb,6f,00,2b,40,f0,67,
14:08:09,391.0401,CAN1,Tx,0x7E0,,8,24,81,07,f1,1c,03,00,21,
14:08:09,391.0411,CAN1,Tx,0x7E0,,8,25,18,46,fb,f7,e3,fd,f8,
14:08:09,391.0421,CAN1,Tx,0x7E0,,8,26,67,fb,6f,00,2b,40,f0,
14:08:09,391.0431,CAN1,Tx,0x7E0,,8,27,5e,81,07,f1,10,03,01,
14:08:09,391.0441,CAN1,Tx,0x7E0,,8,28,21,18,46,fb,f7,d8,fd,
14:08:09,391.0451,CAN1,Tx,0x7E0,,8,29,f8,67,fb,6f,00,2b,40,
14:08:09,391.0461,CAN1,Tx,0x7E0,,8,2a,f0,55,81,48,e0,07,f1,
14:08:09,391.0471,CAN1,Tx,0x7E0,,8,2b,58,03,01,21,18,46,fc,
14:08:09,391.0481,CAN1,Tx,0x7E0,,8,2c,f7,dc,f8,f8,67,fb,6f,
14:08:09,391.0491,CAN1,Tx,0x7E0,,8,2d,00,2b,40,f0,4b,81,7b,
14:08:09,391.0501,CAN1,Tx,0x7E0,,8,2e,6d,1b,68,03,f0,01,03,
14:08:09,391.0511,CAN1,Tx,0x7E0,,8,2f,00,2b,05,d1,bb,6c,1b,
14:08:09,391.0521,CAN1,Tx,0x7E0,,8,20,68,03,f0,01,03,00,2b,
14:08:09,391.0531,CAN1,Tx,0x7E0,,8,21,1b,d0,07,f1,34,02,07,
14:08:09,391.0541,CAN1,Tx,0x7E0,,8,22,f1,4c,01,07,f1,4c,03,
14:08:09,391.0551,CAN1,Tx,0x7E0,,8,23,18,46,fc,f7,e0,fc,f8,
14:08:09,391.0561,CAN1,Tx,0x7E0,,8,24,67,fb,6f,00,2b,40,f0,
14:08:09,391.0571,CAN1,Tx,0x7E0,,8,25,33,81,07,f1,64,02,07,
14:08:09,391.0581,CAN1,Tx,0x7E0,,8,26,f1,40,01,07,f1,40,03,
14:08:09,391.0591,CAN1,Tx,0x7E0,,8,27,18,46,fc,f7,4c,fd,f8,
14:08:09,391.0601,CAN1,Tx,0x7E0,,8,28,67,fb,6f,00,2b,40,f0,
14:08:09,391.0611,CAN1,Tx,0x7E0,,8,29,27,81,07,f1,4c,03,01,
14:08:09,391.0621,CAN1,Tx,0x7E0,,8,2a,21,18,46,fc,f7,a9,f8,
14:08:09,391.0631,CAN1,Tx,0x7E0,,8,2b,f8,67,fb,6f,00,2b,40,
14:08:09,391.0641,CAN1,Tx,0x7E0,,8,2c,f0,1e,81,07,f1,40,03,
14:08:09,391.0651,CAN1,Tx,0x7E0,,8,2d,01,21,18,46,fc,f7,9e,
14:08:09,391.0661,CAN1,Tx,0x7E0,,8,2e,f8,f8,67,fb,6f,00,2b,
14:08:09,391.0671,CAN1,Tx,0x7E0,,8,2f,40,f0,15,81,3b,6e,1b,
14:08:09,391.0681,CAN1,Tx,0x7E0,,8,20,68,03,f0,01,03,00,2b,
14:08:09,391.0691,CAN1,Tx,0x7E0,,8,21,b0,d0,50,e0,1c,fa,01,
14:08:09,391.0701,CAN1,Tx,0x7E0,,8,22,80,5c,fa,01,80,bc,fa,
14:08:09,391.0711,CAN1,Tx,0x7E0,,8,23,01,80,5c,fb,01,80,07,
14:08:09,391.0721,CAN1,Tx,0x7E0,,8,24,f1,28,03,01,21,18,46,
14:08:09,391.0731,CAN1,Tx,0x7E0,,8,25,fc,f7,84,f8,f8,67,fb,
14:08:09,391.0741,CAN1,Tx,0x7E0,,8,26,6f,00,2b,40,f0,fd,80,
14:08:09,391.0751,CAN1,Tx,0x7E0,,8,27,7b,6a,1b,68,03,f0,01,
14:08:09,391.0761,CAN1,Tx,0x7E0,,8,28,03,00,2b,05,d1,bb,69,
14:08:09,391.0771,CAN1,Tx,0x7E0,,8,29,1b,68,03,f0,01,03,00,
14:08:09,391.0781,CAN1,Tx,0x7E0,,8,2a,2b,1b,d0,07,f1,34,02,
14:08:09,391.0801,CAN1,Tx,0x7E0,,8,2b,07,f1,1c,01,07,f1,1c,
14:08:09,391.0801,CAN1,Tx,0x7E0,,8,2c,03,18,46,fc,f7,88,fc,
14:08:09,391.0811,CAN1,Tx,0x7E0,,8,2d,f8,67,fb,6f,00,2b,40,
14:08:09,391.0821,CAN1,Tx,0x7E0,,8,2e,f0,e5,80,07,f1,64,02,
14:08:09,391.0831,CAN1,Tx,0x7E0,,8,2f,07,f1,10,01,07,f1,10,
14:08:09,391.0841,CAN1,Tx,0x7E0,,8,20,03,18,46,fc,f7,f4,fc,
14:08:09,391.0851,CAN1,Tx,0x7E0,,8,21,f8,67,fb,6f,00,2b,40,
14:08:09,391.0861,CAN1,Tx,0x7E0,,8,22,f0,d9,80,07,f1,1c,03,
14:08:09,391.0881,CAN1,Tx,0x7E0,,8,23,01,21,18,46,fc,f7,51,
14:08:09,391.0891,CAN1,Tx,0x7E0,,8,24,f8,f8,67,fb,6f,00,2b,
14:08:09,391.0891,CAN1,Tx,0x7E0,,8,25,40,f0,d0,80,07,f1,10,
14:08:09,391.0911,CAN1,Tx,0x7E0,,8,26,03,01,21,18,46,fc,f7,
14:08:09,391.0921,CAN1,Tx,0x7E0,,8,27,46,f8,f8,67,fb,6f,00,
14:08:09,391.0931,CAN1,Tx,0x7E0,,8,28,2b,40,f0,c7,80,3b,6b,
14:08:09,391.0941,CAN1,Tx,0x7E0,,8,29,1b,68,03,f0,01,03,00,
14:08:09,391.0951,CAN1,Tx,0x7E0,,8,2a,2b,b0,d0,07,f1,28,02,
14:08:09,391.0961,CAN1,Tx,0x7E0,,8,2b,07,f1,58,03,11,46,18,
14:08:09,391.0971,CAN1,Tx,0x7E0,,8,2c,46,fc,f7,7f,f9,03,46,
14:08:09,391.0971,CAN1,Tx,0x7E0,,8,2d,00,2b,29,db,07,f1,28,
14:08:09,391.0981,CAN1,Tx,0x7E0,,8,2e,02,07,f1,58,01,07,f1,
14:08:09,391.0991,CAN1,Tx,0x7E0,,8,2f,58,03,18,46,fc,f7,bf,
14:08:09,391.1001,CAN1,Tx,0x7E0,,8,20,fc,f8,67,fb,6f,00,2b,
14:08:09,391.1011,CAN1,Tx,0x7E0,,8,21,40,f0,aa,80,07,f1,1c,
14:08:09,391.1021,CAN1,Tx,0x7E0,,8,22,02,07,f1,4c,01,07,f1,
14:08:09,391.1031,CAN1,Tx,0x7E0,,8,23,4c,03,18,46,fc,f7,b1,
14:08:09,391.1041,CAN1,Tx,0x7E0,,8,24,fc,f8,67,fb,6f,00,2b,
14:08:09,391.1061,CAN1,Tx,0x7E0,,8,25,40,f0,9e,80,07,f1,10,
14:08:09,391.1071,CAN1,Tx,0x7E0,,8,26,02,07,f1,40,01,07,f1,
14:08:09,391.1071,CAN1,Tx,0x7E0,,8,27,40,03,18,46,fc,f7,a3,
14:08:09,391.1091,CAN1,Tx,0x7E0,,8,28,fc,f8,67,fb,6f,00,2b,
14:08:09,391.1101,CAN1,Tx,0x7E0,,8,29,28,d0,9a,e0,07,f1,58,
14:08:09,391.1111,CAN1,Tx,0x7E0,,8,2a,02,07,f1,28,01,07,f1,
14:08:09,391.1111,CAN1,Tx,0x7E0,,8,2b,28,03,18,46,fc,f7,95,
14:08:09,391.1131,CAN1,Tx,0x7E0,,8,2c,fc,f8,67,fb,6f,00,2b,
14:08:09,391.1141,CAN1,Tx,0x7E0,,8,2d,40,f0,84,80,07,f1,4c,
14:08:09,391.1151,CAN1,Tx,0x7E0,,8,2e,02,07,f1,1c,01,07,f1,
14:08:09,391.1161,CAN1,Tx,0x7E0,,8,2f,1c,03,18,46,fc,f7,87,
14:08:09,391.1171,CAN1,Tx,0x7E0,,8,20,fc,f8,67,fb,6f,00,2b,
14:08:09,391.1181,CAN1,Tx,0x7E0,,8,21,78,d1,07,f1,40,02,07,
14:08:09,391.1191,CAN1,Tx,0x7E0,,8,22,f1,10,01,07,f1,10,03,
14:08:09,391.1201,CAN1,Tx,0x7E0,,8,23,18,46,fc,f7,7a,fc,f8,
14:08:09,391.1211,CAN1,Tx,0x7E0,,8,24,67,fb,6f,00,2b,6d,d1,
14:08:09,391.1221,CAN1,Tx,0x7E0,,8,25,07,f1,58,03,00,21,18,
14:08:09,391.1231,CAN1,Tx,0x7E0,,8,26,46,fc,f7,de,f9,03,46,
14:08:09,391.1241,CAN1,Tx,0x7E0,,8,27,00,2b,7f,f4,3b,af,0b,
14:08:09,391.1251,CAN1,Tx,0x7E0,,8,28,e0,07,f1,1c,01,07,f1,
14:08:09,391.1261,CAN1,Tx,0x7E0,,8,29,1c,03,7a,68,18,46,fc,
14:08:09,391.1271,CAN1,Tx,0x7E0,,8,2a,f7,e9,fb,f8,67,fb,6f,
14:08:09,391.1281,CAN1,Tx,0x7E0,,8,2b,00,2b,58,d1,07,f1,1c,
14:08:09,391.1291,CAN1,Tx,0x7E0,,8,2c,03,00,21,18,46,fc,f7,
14:08:09,391.1301,CAN1,Tx,0x7E0,,8,2d,c7,f9,03,46,00,2b,ea,
14:08:09,391.1311,CAN1,Tx,0x7E0,,8,2e,db,0b,e0,07,f1,1c,01,
14:08:09,391.1321,CAN1,Tx,0x7E0,,8,2f,07,f1,1c,03,7a,68,18,
14:08:09,391.1331,CAN1,Tx,0x7E0,,8,20,46,fc,f7,4d,fc,f8,67,
14:08:09,391.1341,CAN1,Tx,0x7E0,,8,21,fb,6f,00,2b,44,d1,07,
14:08:09,391.1351,CAN1,Tx,0x7E0,,8,22,f1,1c,03,79,68,18,46,
14:08:09,391.1361,CAN1,Tx,0x7E0,,8,23,fc,f7,f7,f8,03,46,00,
14:08:09,391.1371,CAN1,Tx,0x7E0,,8,24,2b,ea,da,07,f1,1c,03,
14:08:09,391.1381,CAN1,Tx,0x7E0,,8,25,19,46,f8,68,fb,f7,e8,
14:08:09,391.1391,CAN1,Tx,0x7E0,,8,26,fb,f8,67,fb,6f,00,2b,
14:08:09,391.1401,CAN1,Tx,0x7E0,,8,27,32,e0,00,bf,30,e0,00,
14:08:09,391.1411,CAN1,Tx,0x7E0,,8,28,bf,2e,e0,00,bf,2c,e0,
14:08:09,391.1421,CAN1,Tx,0x7E0,,8,29,00,bf,2a,e0,00,bf,28,
14:08:09,391.1431,CAN1,Tx,0x7E0,,8,2a,e0,00,bf,26,e0,00,bf,
14:08:09,391.1441,CAN1,Tx,0x7E0,,8,2b,24,e0,00,bf,22,e0,00,
14:08:09,391.1451,CAN1,Tx,0x7E0,,8,2c,bf,20,e0,00,bf,1e,e0,
14:08:09,391.1461,CAN1,Tx,0x7E0,,8,2d,00,bf,1c,e0,00,bf,1a,
14:08:09,391.1471,CAN1,Tx,0x7E0,,8,2e,e0,00,bf,18,e0,00,bf,
14:08:09,391.1481,CAN1,Tx,0x7E0,,8,2f,16,e0,00,bf,14,e0,00,
14:08:09,391.1491,CAN1,Tx,0x7E0,,8,20,bf,12,e0,00,bf,10,e0,
14:08:09,391.1501,CAN1,Tx,0x7E0,,8,21,00,bf,0e,e0,00,bf,0c,
14:08:09,391.1511,CAN1,Tx,0x7E0,,8,22,e0,00,bf,0a,e0,00,bf,
14:08:09,391.1521,CAN1,Tx,0x7E0,,8,23,08,e0,00,bf,06,e0,00,
14:08:09,391.1531,CAN1,Tx,0x7E0,,8,24,bf,04,e0,00,bf,02,e0,
14:08:09,391.1541,CAN1,Tx,0x7E0,,8,25,00,bf,00,e0,00,bf,07,
14:08:09,391.1551,CAN1,Tx,0x7E0,,8,26,f1,64,03,18,46,fb,f7,
14:08:09,391.1561,CAN1,Tx,0x7E0,,8,27,34,fb,07,f1,58,03,18,
14:08:09,391.1571,CAN1,Tx,0x7E0,,8,28,46,fb,f7,2f,fb,07,f1,
14:08:09,391.1581,CAN1,Tx,0x7E0,,8,29,4c,03,18,46,fb,f7,2a,
14:08:09,391.1591,CAN1,Tx,0x7E0,,8,2a,fb,07,f1,40,03,18,46,
14:08:09,391.1601,CAN1,Tx,0x7E0,,8,2b,fb,f7,25,fb,07,f1,70,
14:08:09,391.1611,CAN1,Tx,0x7E0,,8,2c,03,18,46,fb,f7,20,fb,
14:08:09,391.1621,CAN1,Tx,0x7E0,,8,2d,07,f1,34,03,18,46,fb,
14:08:09,391.1631,CAN1,Tx,0x7E0,,8,2e,f7,1b,fb,07,f1,28,03,
14:08:09,391.1641,CAN1,Tx,0x7E0,,8,2f,18,46,fb,f7,16,fb,07,
14:08:09,391.1651,CAN1,Tx,0x7E0,,8,20,f1,1c,03,18,46,fb,f7,
14:08:09,391.1661,CAN1,Tx,0x7E0,,8,21,11,fb,07,f1,10,03,18,
14:08:09,391.1671,CAN1,Tx,0x7E0,,8,22,46,fb,f7,0c,fb,fb,6f,
14:08:09,391.1681,CAN1,Tx,0x7E0,,8,23,18,46,80,37,bd,46,80,
14:08:09,391.1701,CAN1,Tx,0x7E0,,8,24,bd,00,bf,80,b5,86,b0,
14:08:09,391.1711,CAN1,Tx,0x7E0,,8,25,00,af,78,60,00,23,7b,
14:08:09,391.1711,CAN1,Tx,0x7E0,,8,26,61,7b,68,9b,68,1b,68,
14:08:09,391.1731,CAN1,Tx,0x7E0,,8,27,03,f0,01,03,00,2b,02,
14:08:09,391.1731,CAN1,Tx,0x7E0,,8,28,d1,6f,f0,0d,03,2f,e0,
14:08:09,391.1751,CAN1,Tx,0x7E0,,8,29,00,23,3b,61,23,e0,18,
14:08:09,391.1761,CAN1,Tx,0x7E0,,8,2a,4a,3b,69,52,f8,23,30,
14:08:09,391.1771,CAN1,Tx,0x7E0,,8,2b,19,46,78,68,fc,f7,23,
14:08:09,391.1781,CAN1,Tx,0x7E0,,8,2c,f9,03,46,00,2b,01,dc,
14:08:09,391.1791,CAN1,Tx,0x7E0,,8,2d,01,23,1f,e0,11,4a,3b,
14:08:09,391.1791,CAN1,Tx,0x7E0,,8,2e,69,52,f8,23,20,07,f1,
14:08:09,391.1811,CAN1,Tx,0x7E0,,8,2f,0c,03,79,68,18,46,fe,
14:08:09,391.1821,CAN1,Tx,0x7E0,,8,20,f7,90,fd,78,61,7b,69,
14:08:09,391.1831,CAN1,Tx,0x7E0,,8,21,00,2b,0f,d1,fb,68,00,
14:08:09,391.1841,CAN1,Tx,0x7E0,,8,22,2b,02,d1,6f,f0,0d,03,
14:08:09,391.1851,CAN1,Tx,0x7E0,,8,23,0b,e0,3b,69,01,33,3b,
14:08:09,391.1861,CAN1,Tx,0x7E0,,8,24,61,06,4a,3b,69,52,f8,
14:08:09,391.1871,CAN1,Tx,0x7E0,,8,25,23,30,00,2b,d5,dc,00,
14:08:09,391.1881,CAN1,Tx,0x7E0,,8,26,e0,00,bf,7b,69,18,46,
14:08:09,391.1891,CAN1,Tx,0x7E0,,8,27,18,37,bd,46,80,bd,9c,
14:08:09,391.1901,CAN1,Tx,0x7E0,,8,28,fb,01,80,80,b5,9c,b0,
14:08:09,391.1911,CAN1,Tx,0x7E0,,8,29,02,af,f8,60,b9,60,7a,
14:08:09,391.1921,CAN1,Tx,0x7E0,,8,2a,60,3b,60,fb,68,00,2b,
14:08:09,391.1931,CAN1,Tx,0x7E0,,8,2b,09,d1,af,49,b0,4b,40,
14:08:09,391.1941,CAN1,Tx,0x7E0,,8,2c,f6,12,22,18,46,02,f0,
14:08:09,391.1951,CAN1,Tx,0x7E0,,8,2d,47,fe,6f,f0,03,03,51,
14:08:09,391.1961,CAN1,Tx,0x7E0,,8,2e,e1,7b,68,00,2b,09,d1,
14:08:09,391.1971,CAN1,Tx,0x7E0,,8,2f,a9,49,aa,4b,40,f6,13,
14:08:09,391.1981,CAN1,Tx,0x7E0,,8,20,22,18,46,02,f0,3a,fe,
14:08:09,391.1991,CAN1,Tx,0x7E0,,8,21,6f,f0,03,03,44,e1,07,
14:08:09,391.2001,CAN1,Tx,0x7E0,,8,22,f1,44,03,18,46,fb,f7,
14:08:09,391.2011,CAN1,Tx,0x7E0,,8,23,7c,fa,07,f1,38,03,18,
14:08:09,391.2021,CAN1,Tx,0x7E0,,8,24,46,fb,f7,77,fa,07,f1,
14:08:09,391.2031,CAN1,Tx,0x7E0,,8,25,2c,03,18,46,fb,f7,72,
14:08:09,391.2041,CAN1,Tx,0x7E0,,8,26,fa,07,f1,20,03,18,46,
14:08:09,391.2051,CAN1,Tx,0x7E0,,8,27,fb,f7,6d,fa,07,f1,14,
14:08:09,391.2061,CAN1,Tx,0x7E0,,8,28,03,18,46,fb,f7,68,fa,
14:08:09,391.2071,CAN1,Tx,0x7E0,,8,29,07,f1,44,03,01,22,f9,
14:08:09,391.2081,CAN1,Tx,0x7E0,,8,2a,68,18,46,fc,f7,07,fc,
14:08:09,391.2091,CAN1,Tx,0x7E0,,8,2b,78,66,7b,6e,00,2b,40,
14:08:09,391.2101,CAN1,Tx,0x7E0,,8,2c,f0,f9,80,07,f1,44,03,
14:08:09,391.2111,CAN1,Tx,0x7E0,,8,2d,18,46,fb,f7,09,fc,78,
14:08:09,391.2121,CAN1,Tx,0x7E0,,8,2e,65,07,f1,44,02,07,f1,
14:08:09,391.2131,CAN1,Tx,0x7E0,,8,2f,38,03,11,46,18,46,fb,
14:08:09,391.2141,CAN1,Tx,0x7E0,,8,20,f7,e4,fa,78,66,7b,6e,
14:08:09,391.2151,CAN1,Tx,0x7E0,,8,21,00,2b,40,f0,e8,80,07,
14:08:09,391.2161,CAN1,Tx,0x7E0,,8,22,f1,38,03,79,6d,18,46,
14:08:09,391.2171,CAN1,Tx,0x7E0,,8,23,fb,f7,93,fe,78,66,7b,
14:08:09,391.2181,CAN1,Tx,0x7E0,,8,24,6e,00,2b,40,f0,df,80,
14:08:09,391.2191,CAN1,Tx,0x7E0,,8,25,00,23,fb,65,d1,e0,00,
14:08:09,391.2201,CAN1,Tx,0x7E0,,8,26,23,3b,66,fb,68,5b,68,
14:08:09,391.2211,CAN1,Tx,0x7E0,,8,27,99,00,07,f1,20,00,3b,
14:08:09,391.2221,CAN1,Tx,0x7E0,,8,28,68,7a,68,ff,f7,4c,fc,
14:08:09,391.2231,CAN1,Tx,0x7E0,,8,29,78,66,7b,6e,00,2b,40,
14:08:10,391.2241,CAN1,Tx,0x7E0,,8,2a,f0,ce,80,07,f1,20,03,
14:08:10,391.2251,CAN1,Tx,0x7E0,,8,2b,18,46,fb,f7,3a,fc,b8,
14:08:10,391.2261,CAN1,Tx,0x7E0,,8,2c,65,07,f1,44,03,18,46,
14:08:10,391.2271,CAN1,Tx,0x7E0,,8,2d,fb,f7,34,fc,38,65,ba,
14:08:10,391.2281,CAN1,Tx,0x7E0,,8,2e,6d,3b,6d,9a,42,1b,d9,
14:08:10,391.2291,CAN1,Tx,0x7E0,,8,2f,ba,6a,7b,6a,03,f1,80,
14:08:10,391.2302,CAN1,Tx,0x7E0,,8,20,43,01,3b,9b,00,13,44,
